id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,rating,genre,rating_category
tt0451279,38247254.0,36815851.0,35253398.0,32785505.0,29750819.0,20503349.0,11757063.0,13180094.0,14342175.0,11464949.0,9326011.0,9245202.0,9145783.0,12039580.0,15701461.0,20605968.0,24003287.0,21265795.0,18815924.0,12421114.0,6266071.0,7488778.0,8851388.0,7522246.0,6344618.0,6214528.0,6021478.0,8278195.0,10845317.0,12929555.0,15577690.0,15252204.0,14845843.0,10476379.0,4808414.0,5164619.0,5444169.0,4772347.0,3848683.0,3915129.0,3957890.0,4008312.0,5463262.0,7396325.0,8831173.0,10046428.0,8652996.0,7463557.0,5466191.0,3067190.0,3508057.0,3905172.0,3344442.0,2764377.0,2722777.0,2681268.0,3445585.0,4382471.0,5228709.0,6066112.0,5679736.0,5490415.0,5257428.0,4737243.0,4302245.0,4188211.0,4064569.0,2985685.0,2072633.0,2026208.0,1976258.0,2550473.0,2994237.0,3519241.0,4044218.0,3376616.0,2783650.0,2010276.0,1184238.0,1410862.0,1640127.0,1427223.0,1348742.0,1255188.0,1252255.0,1248229.0,1637796.0,2035125.0,2404745.0,2811119.0,2301759.0,1956142.0,1471392.0,875213.0,1022222.0,1195276.0,1070089.0,902887.0,864079.0,826439.0,7.3,"['Action', 'Adventure', 'Fantasy']",High
tt0455944,12495441.0,12953640.0,13491996.0,10571039.0,8150390.0,5010411.0,2970345.0,3306103.0,3631659.0,3193243.0,2567660.0,2380868.0,2179125.0,4265066.0,5589316.0,7099803.0,8446549.0,6394986.0,4714510.0,2912738.0,1472492.0,1632177.0,1836362.0,1606211.0,1375541.0,1309334.0,1238986.0,2137700.0,2795965.0,3635292.0,4261249.0,3349566.0,2646661.0,2074358.0,1423674.0,1202812.0,970525.0,871432.0,783956.0,734779.0,701670.0,676531.0,1150131.0,1567907.0,1987101.0,2466859.0,1966888.0,1347587.0,966408.0,471978.0,522740.0,560649.0,501375.0,450029.0,419834.0,391333.0,588068.0,795677.0,1029647.0,1278909.0,963601.0,835164.0,700239.0,456478.0,227369.0,249898.0,272901.0,239584.0,212327.0,203616.0,196068.0,311797.0,398289.0,599472.0,903611.0,694204.0,480164.0,320784.0,167717.0,183120.0,198689.0,180905.0,167711.0,154607.0,147584.0,139439.0,186097.0,256770.0,344344.0,422806.0,321918.0,235665.0,177217.0,107181.0,134050.0,155317.0,115138.0,70717.0,67178.0,64328.0,7.3,"['Action', 'Crime', 'Thriller']",High
tt0478970,22649199.0,20954365.0,19464976.0,17092976.0,15111351.0,10861067.0,6403901.0,7222337.0,7853189.0,6333992.0,5120474.0,4921660.0,4707439.0,6073236.0,7252683.0,8556336.0,9853066.0,8842377.0,7803583.0,5528461.0,3322992.0,3817177.0,4265463.0,3655490.0,3005710.0,2846448.0,2714893.0,3135529.0,3680194.0,4302787.0,5112373.0,4551153.0,4010077.0,3022015.0,1887811.0,2095615.0,2237124.0,1959344.0,1648774.0,1583789.0,1542934.0,1505274.0,1885863.0,2279459.0,2737988.0,3258855.0,2736170.0,2373131.0,1635335.0,1092833.0,1317169.0,1519440.0,1214538.0,990758.0,963260.0,925231.0,1150364.0,1538035.0,1924017.0,2290327.0,1952293.0,1794940.0,1665055.0,1141777.0,686205.0,798775.0,919545.0,808059.0,660581.0,642282.0,626369.0,863541.0,1164309.0,1466136.0,1741268.0,1466537.0,1149888.0,797517.0,391081.0,453794.0,523960.0,447650.0,400610.0,361943.0,362799.0,363707.0,584788.0,780275.0,1128243.0,1413433.0,1175191.0,879408.0,581761.0,279286.0,298204.0,327557.0,290383.0,241374.0,244906.0,248841.0,7.2,"['Action', 'Comedy', 'Sci-Fi']",High
tt0490215,63750.0,43398.0,22643.0,35426.0,44487.0,38858.0,32738.0,27373.0,22306.0,21251.0,19676.0,20749.0,21774.0,24658.0,26961.0,24973.0,22220.0,27868.0,34125.0,32327.0,30704.0,21946.0,13686.0,13871.0,14040.0,13584.0,13313.0,95952.0,163969.0,175012.0,187075.0,158637.0,130990.0,92679.0,48412.0,57169.0,64009.0,59621.0,54724.0,52558.0,51355.0,50162.0,318072.0,657759.0,703529.0,746096.0,667126.0,581023.0,489535.0,390356.0,299007.0,219821.0,196840.0,170635.0,166209.0,161247.0,239495.0,315071.0,420028.0,540676.0,426597.0,361484.0,310524.0,226334.0,147442.0,162804.0,179248.0,163910.0,139346.0,147091.0,153370.0,161763.0,170813.0,206943.0,248555.0,220826.0,194759.0,124817.0,57388.0,58208.0,59034.0,56662.0,55766.0,54761.0,54763.0,54766.0,53728.0,53023.0,70159.0,88372.0,63670.0,40207.0,29038.0,22964.0,24990.0,27410.0,24967.0,23109.0,22437.0,21862.0,7.2,"['Drama', 'History']",High
tt0493405,2577980.0,2799841.0,3042534.0,2639058.0,2102288.0,1340968.0,612341.0,740156.0,865403.0,727234.0,571174.0,555755.0,540646.0,891299.0,1189488.0,1502083.0,1692825.0,1418606.0,1075875.0,751290.0,333134.0,413594.0,516485.0,420001.0,335660.0,317318.0,282100.0,341608.0,403276.0,515980.0,611463.0,464711.0,361492.0,247518.0,124362.0,156055.0,183534.0,157722.0,124803.0,109123.0,99761.0,91520.0,92565.0,93528.0,97914.0,102498.0,88576.0,73097.0,51289.0,31159.0,30274.0,29007.0,25927.0,22715.0,22910.0,23261.0,33711.0,45122.0,57812.0,70075.0,60457.0,52906.0,47399.0,28450.0,14131.0,15835.0,17522.0,16698.0,15820.0,15186.0,14329.0,22827.0,34468.0,42740.0,53033.0,42768.0,34466.0,21618.0,9031.0,10591.0,12282.0,11000.0,10369.0,9744.0,9361.0,9017.0,11650.0,14542.0,20869.0,27718.0,24898.0,21136.0,13867.0,5598.0,5925.0,6412.0,5884.0,5242.0,5441.0,5688.0,6.0,"['Action', 'Comedy', 'Crime']",Medium
tt0783640,339602.0,386574.0,421845.0,356500.0,296572.0,201222.0,113106.0,143888.0,178974.0,146730.0,113156.0,108400.0,102188.0,134241.0,155446.0,186581.0,225648.0,152866.0,78350.0,72196.0,61516.0,84067.0,103540.0,86794.0,67067.0,65177.0,62915.0,61806.0,60642.0,70265.0,81818.0,76818.0,72138.0,51744.0,31843.0,41704.0,51566.0,40459.0,30888.0,29065.0,28067.0,27514.0,28779.0,29923.0,31369.0,32683.0,28709.0,24936.0,19985.0,13929.0,15944.0,18560.0,14200.0,10284.0,10263.0,10245.0,10429.0,10622.0,13458.0,15732.0,12605.0,11425.0,9969.0,6684.0,3917.0,4854.0,5924.0,5271.0,4629.0,4787.0,5036.0,6244.0,7575.0,9617.0,11984.0,10352.0,8733.0,6297.0,3529.0,4140.0,4872.0,4279.0,4056.0,3800.0,3948.0,4109.0,4071.0,4030.0,5535.0,7036.0,6260.0,5555.0,3401.0,1574.0,2375.0,3116.0,2399.0,1695.0,1626.0,1569.0,6.8,"['Drama', 'War']",Medium High
tt0787474,4928333.0,5979867.0,7459080.0,6008463.0,4887826.0,2929944.0,733441.0,801421.0,862914.0,737920.0,637338.0,621022.0,605276.0,1744867.0,2763536.0,4140588.0,5909140.0,4589626.0,3306912.0,1806261.0,539045.0,600434.0,668378.0,589079.0,507241.0,524624.0,547952.0,1031604.0,1649971.0,2381885.0,3047460.0,2478191.0,1941272.0,1611396.0,1340436.0,873404.0,404105.0,363025.0,325417.0,322957.0,321714.0,320350.0,510018.0,701901.0,973859.0,1237440.0,942003.0,761002.0,364112.0,160717.0,157192.0,154186.0,144918.0,136759.0,138967.0,140938.0,183877.0,221380.0,309871.0,417884.0,350029.0,316586.0,290574.0,157481.0,55652.0,56189.0,56656.0,53712.0,50107.0,50507.0,50918.0,63701.0,78011.0,258620.0,413282.0,354458.0,294875.0,184606.0,57658.0,80812.0,113281.0,74982.0,58192.0,36328.0,40389.0,45187.0,45013.0,44863.0,72445.0,101217.0,78889.0,63954.0,45383.0,23853.0,38927.0,51282.0,27330.0,9627.0,10888.0,12234.0,6.8,"['Animation', 'Adventure', 'Comedy']",Medium High
tt0790636,68988.0,94325.0,118543.0,92323.0,73334.0,46931.0,21804.0,24568.0,27456.0,24734.0,22498.0,22167.0,21761.0,94136.0,171195.0,218031.0,275421.0,235405.0,192088.0,135604.0,88086.0,75427.0,62418.0,59855.0,57288.0,58727.0,60056.0,265821.0,501194.0,624633.0,783237.0,609164.0,466928.0,301464.0,153459.0,164184.0,181791.0,177645.0,174343.0,169709.0,167424.0,165013.0,469871.0,774443.0,1049328.0,1216154.0,966695.0,696560.0,491899.0,256955.0,290084.0,319465.0,340796.0,364676.0,372843.0,383374.0,737306.0,1015246.0,997890.0,979755.0,749734.0,639348.0,522175.0,333946.0,160362.0,178944.0,202378.0,193823.0,182570.0,184767.0,187310.0,280665.0,424387.0,562074.0,692084.0,548055.0,389198.0,284162.0,153479.0,172576.0,189533.0,176658.0,171683.0,165318.0,164944.0,164542.0,254754.0,332522.0,434633.0,499252.0,423594.0,342495.0,226686.0,125951.0,132191.0,139520.0,124723.0,110685.0,101550.0,95986.0,7.9,"['Biography', 'Drama']",High
tt0810819,75594.0,69621.0,63808.0,56294.0,47916.0,29596.0,14750.0,14323.0,14086.0,14983.0,15584.0,14804.0,13994.0,21563.0,29561.0,38134.0,43547.0,37323.0,31246.0,22928.0,10098.0,10388.0,10711.0,11505.0,12359.0,11764.0,11012.0,45170.0,81453.0,90876.0,103269.0,90465.0,78423.0,51753.0,32435.0,32951.0,33352.0,33676.0,33958.0,32033.0,31266.0,30477.0,76021.0,153073.0,184191.0,215220.0,196122.0,179141.0,129334.0,86960.0,94155.0,99778.0,96509.0,91296.0,89472.0,86991.0,311385.0,485772.0,520854.0,564615.0,521130.0,503325.0,485888.0,399467.0,311368.0,321098.0,329775.0,331987.0,334279.0,315378.0,294651.0,417347.0,548543.0,575011.0,605998.0,498679.0,389368.0,272329.0,157582.0,175507.0,193974.0,190416.0,187962.0,185427.0,178843.0,172973.0,202412.0,233766.0,314381.0,373897.0,305464.0,237947.0,171148.0,91727.0,99937.0,112969.0,112714.0,112374.0,117609.0,121652.0,7.1,"['Biography', 'Drama']",High
tt0816442,25665.0,35259.0,46103.0,39634.0,33237.0,22523.0,14796.0,10918.0,7183.0,7525.0,7978.0,8264.0,8556.0,57695.0,101464.0,153257.0,194603.0,157247.0,124465.0,72579.0,29816.0,34447.0,39159.0,37323.0,35106.0,32608.0,29729.0,100781.0,150499.0,226292.0,278656.0,231374.0,180497.0,121966.0,65741.0,75658.0,82924.0,368139.0,725785.0,770599.0,792942.0,818097.0,1279163.0,1901112.0,1895543.0,1888648.0,1457159.0,1075101.0,722116.0,350296.0,410104.0,460379.0,403235.0,353205.0,350165.0,346255.0,573979.0,761557.0,968882.0,1185270.0,931045.0,793599.0,678796.0,465680.0,271141.0,305016.0,359528.0,318501.0,290642.0,285650.0,279779.0,415495.0,539124.0,620840.0,691001.0,600858.0,504554.0,336256.0,221750.0,244511.0,266655.0,233245.0,215718.0,202685.0,208539.0,216052.0,213904.0,211762.0,251196.0,295379.0,268261.0,246267.0,222259.0,200617.0,167654.0,140104.0,147135.0,156135.0,165715.0,176639.0,7.5,"['Drama', 'War']",High
