id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,rating,genre,rating_category,rating_category_ord
tt0062622,0.9833530964218301,0.9799313879359209,0.9770112913078819,0.9703667943881616,0.9618388693576873,0.9527082507615539,0.9447935987988964,0.9390661265369326,0.936154579007974,0.9315962613577989,0.929023694208354,0.9305601090089891,0.9279044828616979,0.9253178811555369,0.922374261582311,0.9171004232382582,0.9139186527954265,0.9123205510097707,0.9111649306912268,0.9128104072549732,0.912954539001607,0.9079942576295472,0.8994857268072138,0.8895769779555602,0.8789617430519093,0.8713413428848593,0.8637073373719357,0.8596060363304223,0.8619080268229451,0.8664318645102289,0.8710490054667365,0.8745732081158456,0.8688721675091432,0.8630677565288786,0.8539063451231478,0.8454476017229103,0.8408952766825551,0.8372078864385571,0.8371350852794804,0.8416743752271652,0.8499941240164782,0.8608001733127807,0.8698759432374497,0.8784563395193876,0.8859373006741739,0.891862781040807,0.8980914181487725,0.8983963966314228,0.8985438873240337,0.8958412480004753,0.8930879530044432,0.8954024548251903,0.8963962727769003,0.8935826620867398,0.8942787534353916,0.8945617745326804,0.8958404285032397,0.8958201060868046,0.8916315223271407,0.8900622432718487,0.8953148351581816,0.8989711048203693,0.8985852280027438,0.8997917436898761,0.9017347317554533,0.9042083881492939,0.9060417916244639,0.9066844197499015,0.9059571638146483,0.902616920297232,0.8928861995576964,0.8867472990654262,0.8840783261308435,0.8800179604478873,0.8740243650409366,0.8702207212480434,0.8718177213060369,0.877754629307412,0.8785987691512143,0.8760151423594481,0.875869325398681,0.8752666834540611,0.8712704149868081,0.8649523710957906,0.857247523288439,0.848378442735149,0.8396994309765861,0.8315138582292555,0.8273134428641854,0.828796861603845,0.8325465232253081,0.8350755376043848,0.8386037485093881,0.8437804618946475,0.8498576785177335,0.8537817290164817,0.8532313997935833,0.8515858432475297,0.8532980234952885,0.857475950072879,8.3,"['Adventure', 'Sci-Fi']",High,4
tt0064816,0.9409937187645637,0.9372809515529428,0.9352288128592328,0.93500837131814,0.9364246332436403,0.9347133372970307,0.9256439866443346,0.9200780520945078,0.9205832193576342,0.9202202593035018,0.9182696576655649,0.9122788935446229,0.9073077468498709,0.9091774506656136,0.9068818367877957,0.8975759643587864,0.8880341346120614,0.8787058697862997,0.8720090933336925,0.8681256437987972,0.8643488892244633,0.862440000118893,0.865202008119798,0.8695396213882055,0.8748361470319439,0.877854129378601,0.87862386231071,0.8757878733065436,0.8689060927808142,0.857345142639578,0.844049228916149,0.8294534184740944,0.8157035393442744,0.8068908403529592,0.8040374502589446,0.8069621094674891,0.8158985935776358,0.8256908069194367,0.8360432209462728,0.8467790462893611,0.8526228415621785,0.8514354799448487,0.851129197923324,0.8495768509543097,0.84472229014949,0.8383981655183872,0.835263135383091,0.8346417480648677,0.8377211254578183,0.8364015743045765,0.833806266646426,0.8331079269823551,0.8340685589449128,0.832079821099611,0.8363391954571364,0.8455866392545796,0.861342526455257,0.8784927097152008,0.8907670127915389,0.8995256973361089,0.9055837631457136,0.913111997599979,0.9226988364756297,0.9225424475997788,0.9109593241941182,0.9039338679695851,0.8988506531661045,0.9025399521489051,0.9027696638164776,0.891487797467202,0.8797436821370255,0.8838131163216357,0.8936198058472472,0.903498118274052,0.9063766355275816,0.894796187401523,0.8761614161408905,0.8652964791460518,0.8517113660234471,0.8373968468748434,0.825669969123478,0.8158147170713267,0.8133827167481797,0.818083428752545,0.8192448772236689,0.816574154135122,0.8185399486629487,0.8263185894801993,0.8366496518492451,0.8500928133141061,0.8618221896971242,0.8632070787051882,0.8690864876158858,0.8696425109797231,0.8615356669011268,0.848219756313856,0.8329545549449471,0.8208327532215957,0.8230998661705365,0.8214623609397373,7.1,"['Crime', 'Drama', 'Romance']",High,4
tt0088178,0.9729729605166483,0.9691464607279751,0.9658024206260464,0.96094305425934,0.952758335850627,0.9439747286558514,0.9372313977977587,0.9317971039225894,0.9261135916910532,0.9208180280278987,0.9181757071227202,0.9263772620808323,0.9368683380213623,0.946329662308225,0.9557970497778191,0.9639862488853732,0.9701401737973363,0.9731180166997354,0.9666083427344805,0.9576477314103505,0.9495484965826256,0.9421080843129281,0.9366470412450968,0.9321668466837645,0.9299685334767528,0.9292921206236658,0.9257309173340313,0.9237169171868448,0.9228813472041806,0.9203956851698786,0.9170328973018707,0.9120962343699679,0.9074403544603779,0.9046666945474183,0.8992529058335632,0.892529023776134,0.8871949333236656,0.8834940199038568,0.8819122311352989,0.8807263530758421,0.8755924525369235,0.8682133146213983,0.8625359882922308,0.858616196275592,0.8534665998470231,0.8471460666451935,0.8416363904742141,0.837577635965206,0.8393112339368812,0.8411524954297104,0.8405209901202548,0.8402439373611683,0.838752352867651,0.8335773378773544,0.8275212561471211,0.8150710377644731,0.8029021050505568,0.7933892577300217,0.7839879895573665,0.7772368107997264,0.7756182503744589,0.775291350092162,0.7746865673970235,0.7750080117100938,0.7756809184902912,0.7750113026812562,0.7715150309895433,0.765509062274935,0.7602301800276219,0.7576459171454781,0.750697900296525,0.7431925809851411,0.7396069618293367,0.739353772142629,0.7420606294106789,0.7436169655366821,0.7417815711053218,0.7394711136440717,0.7330074515122219,0.7296818833795801,0.7283570450284286,0.7260694491949584,0.7248630558425961,0.7276098926365523,0.7294905678073798,0.730735214179609,0.7323326679519688,0.7338134288810506,0.7350450855316151,0.7370597659942185,0.7361995883975266,0.7329389827629841,0.7332580071645154,0.7287326102144596,0.7237782240313718,0.7188270017028132,0.7108369208416407,0.7021320924736841,0.7025290288140869,0.7027017624047975,8.7,"['Documentary', 'Music']",High,4
tt0359950,1.0064895039488715,1.0007560666465691,0.9939846891767463,0.9869040648498416,0.9795397840578002,0.9661011255993806,0.9530067601113519,0.9432984138820906,0.937791941890627,0.9350907912438353,0.9363644390590862,0.9417665823153448,0.949313494407899,0.9563168303770043,0.9578336607862789,0.9572086533801596,0.9556306106093962,0.9508026350788777,0.9424897423382974,0.9310994111182449,0.9178721167047063,0.9076175385008985,0.8956733194809777,0.8852568638430709,0.8782143288406837,0.8722935294001507,0.8671518861376727,0.865637468031019,0.8652639727383197,0.8690381539565106,0.872568139658302,0.8738803703620387,0.8749277511610735,0.8742912657447635,0.8707099739823969,0.8656348966700965,0.8537223909223313,0.8422849345587134,0.8325320830611902,0.8248007629188205,0.8191780587607733,0.8158457615142244,0.8141581799095661,0.8146973841872361,0.8135698256478945,0.8098689349067012,0.805158455564373,0.8031818840010644,0.7995019403109465,0.7951212455931135,0.7962548334233571,0.7979250125268352,0.7982686377770513,0.7915881203948221,0.7827353515751836,0.7760506913868358,0.7704662441069184,0.7598299261124716,0.7497863735823914,0.7415472985721852,0.7388429725604561,0.7391369336974056,0.7416352046510354,0.7435115851857187,0.7466021405424039,0.744909270945116,0.7384645475367664,0.73522012574636,0.7302296962972205,0.7223660059761773,0.7135827538180448,0.7039707826105938,0.6970201427046309,0.6983964328824575,0.6980097941808117,0.6990869574725237,0.7030150434266006,0.7058029245659329,0.7050333440234883,0.7037838299874722,0.6994608832549448,0.6942807045735429,0.6873963076926618,0.6793662443182337,0.6735384658568996,0.6702794175110629,0.6673256147440585,0.6626100860963554,0.6587036485591534,0.656596857631836,0.6559127401748059,0.6596801509695502,0.666479339979368,0.6709422904369884,0.6742543665203006,0.6726216358895208,0.6691062696885559,0.6640855433948657,0.6576328040715871,0.6469479803259485,7.3,"['Adventure', 'Comedy', 'Drama']",High,4
tt0369610,0.9867133329038302,0.9804378933621397,0.9751915892375396,0.9689311053177975,0.9637810386562464,0.9551221977093557,0.949611413619727,0.9454267021404323,0.9420188257049107,0.9394802603299458,0.9389831840960836,0.9405900655152687,0.9411351486991787,0.9404226790240824,0.940083984475385,0.9397411957083875,0.939146682398348,0.9363745519528566,0.9286173385371338,0.922579079801905,0.9184520232131607,0.9134987353735404,0.9079967173760153,0.9028711130195637,0.9002024272216845,0.9025569568243202,0.903233696562667,0.902622273422799,0.9032337796621928,0.9033328756750144,0.9022420274789767,0.8991302085857295,0.8922893656392604,0.8871436640467714,0.8833376078575194,0.8787015326508244,0.8750337289365208,0.87340002621364,0.8742770604602937,0.8769692595251065,0.8790201788220698,0.8792949102770483,0.8776519240484096,0.8748614382695953,0.8710909373257534,0.8678616351754629,0.8650538962278004,0.8589258820291966,0.8547705316647608,0.8538544338363188,0.8539606990865755,0.8534743112721627,0.8516024920488701,0.8484668661649591,0.8481081724452055,0.8461450708314311,0.8437396239495392,0.8425453382967513,0.8403424031659991,0.8388330878057702,0.8404511281783266,0.8401428402442351,0.836220171448425,0.8334184057262034,0.8313013700046946,0.830237056313873,0.828129807491198,0.8229268007733869,0.8169600191288212,0.8151905219859598,0.8124480436010687,0.8099523487483158,0.8092082401869491,0.808589355041451,0.8100516600384852,0.8124908669149384,0.8107392738397736,0.8097366465038001,0.8084930156708261,0.8054238151676804,0.8024725234479779,0.797463560379217,0.7917714818784322,0.7877923050994327,0.7831037600143069,0.7789119536645724,0.7765945397557549,0.7770853844347825,0.7802521323329213,0.7849571077365273,0.7902890283981984,0.7909630304461256,0.7908354665277842,0.7904946580831133,0.7869517815025228,0.7801778109293378,0.7717852471951095,0.7626699175746819,0.761597225331314,0.7592202357116193,6.9,"['Action', 'Adventure', 'Sci-Fi']",Medium High,3
tt0435651,0.9783885300602466,0.9687287939665479,0.9607425529166896,0.9540426364584738,0.9464855845773361,0.9372172431636981,0.9343657136592286,0.9330299309563952,0.9330248934283489,0.9344005721111541,0.9366202997798933,0.9435125291565399,0.9450085234413074,0.941766433466556,0.9386330957278008,0.9336748698095185,0.9262870645288671,0.9167722383052552,0.9025258807157448,0.8939883860038104,0.8906495010652351,0.887105004154279,0.8853524040296884,0.8863737856238271,0.8898645759487417,0.899256613651402,0.9035577628640777,0.9028991647837927,0.9031538691095813,0.9038749142890404,0.9048645462842176,0.9066007846804389,0.9069820869435731,0.9072646794966736,0.9021381062704286,0.8960512954133393,0.889638437987365,0.8830026265617076,0.8755853730823862,0.8650175080704928,0.8575740203737056,0.8583605437429995,0.8607669168272293,0.865428602841901,0.8680896663892345,0.8677960968626881,0.8673902303758408,0.8600810217583013,0.855287919878657,0.8517249376857,0.8465706757430146,0.8420763028549946,0.8405873107721055,0.8392249700095821,0.8447490659132864,0.8469548883357189,0.8482850087135151,0.8507163486560064,0.8515495552324079,0.8523636944503757,0.8552475525814243,0.8543240795547662,0.8486117431525929,0.8439925143903555,0.8402365437148224,0.8382450733952693,0.8350492399169103,0.8292437584810826,0.8204303430771002,0.8150535049386881,0.8076942220455292,0.8001846170199522,0.7956503246758869,0.7916100659094217,0.7888255904878225,0.789749904429786,0.7871581298774257,0.7861164864695054,0.7851925750164138,0.7820799420652377,0.779407470106715,0.7757532648078905,0.7698565697440191,0.7659717399926053,0.7589633370074758,0.7501594935296007,0.7440562581558375,0.7414294723185156,0.740863321472781,0.742206867672574,0.7448110572152002,0.7443094641820122,0.7449324682195977,0.7433329326920094,0.7377861824858615,0.729691327864329,0.7185965833328007,0.7054043871676574,0.7030225327132701,0.6988520558752607,6.4,"['Drama', 'Romance', 'Sci-Fi']",Medium,2
tt0437086,0.993619061642116,0.9894519784986313,0.9861374548028033,0.9818157920590438,0.9773856311889562,0.9688250097105939,0.9617098146849372,0.9566961174835551,0.9507542527337703,0.9428283340268172,0.9342998478769894,0.9270897835486103,0.9207770705207665,0.9168176450645574,0.9141900045726494,0.9136034054148416,0.9150056025046772,0.9163468428563414,0.9152914353076308,0.9105430581516119,0.8997337644983505,0.8920680839731193,0.8861600429008163,0.8785607052176532,0.8714336615155502,0.8670434834511985,0.8667654618877199,0.8724769449474526,0.8748458984705342,0.8756442442271821,0.8785593012790036,0.881282964758851,0.8814227132339442,0.8786391751497341,0.8697736524185473,0.8639108964807696,0.8595216504669058,0.8530091887370058,0.8482975238858579,0.844907021869688,0.8429851083697398,0.8423874589414861,0.8389468995283634,0.8335144517040414,0.8308698514769246,0.8297269036330622,0.827732395181533,0.8266740429703295,0.827875402761055,0.8233553305316565,0.8214915433352956,0.820649759097295,0.8175292074027883,0.8145509568951402,0.8118288925846872,0.8081938498538671,0.80983650769182,0.807853175628912,0.8041771598605345,0.8014996941110599,0.8010824546180888,0.800702718251379,0.8023324546675743,0.8027573078861044,0.7986683040198709,0.7963149865402572,0.7959519991570531,0.7939129654693852,0.7904021397603369,0.7837834638980992,0.7750164765767708,0.7716008254056895,0.7663460440448853,0.7608360114190919,0.7577480937799635,0.7563527758135272,0.7585336894250113,0.7627311343341417,0.7625355426337643,0.7637596411861918,0.7647662886033563,0.7652037366722316,0.764333552816011,0.7598713029966768,0.7533083654118131,0.747117294935115,0.7381612595885738,0.7278416349422429,0.7193043266707945,0.7155016699790119,0.7147986230667824,0.7167849324964263,0.7199642995081647,0.7196212875393073,0.721122217413912,0.7215936920082343,0.7173085589011361,0.7099999776708398,0.7045241273930855,0.700465298590763,7.3,"['Action', 'Adventure', 'Sci-Fi']",High,4
tt0439572,0.9887708161501761,0.9785323277476419,0.972106953631567,0.9652096257798752,0.9570091837368372,0.9429914068933083,0.9325037706495599,0.9248005657957235,0.9166432904507714,0.9091352958078759,0.9037929055576649,0.903474262073054,0.9033635569052031,0.9029039790530883,0.9027423584509398,0.9019853418536534,0.8992693048855388,0.8943891479440665,0.8838001362600274,0.8750208549891175,0.8688777713757767,0.8627328532696811,0.8577000268899256,0.8535853013984436,0.8505353093479481,0.8519814859398279,0.8511509180395079,0.8477576983560822,0.8442186684529797,0.8405580908450151,0.8372363995195571,0.8339721965245956,0.8294899414199252,0.8255367273635716,0.822146388326783,0.8189891545939664,0.8156266350850965,0.812329755899607,0.8100888627434176,0.8075509193350934,0.8042470561476464,0.7995120628367323,0.7951185978017372,0.7922354969871487,0.7884977411814315,0.7842952746687731,0.7801135881990933,0.7727395409745796,0.7664504000570813,0.760366557656791,0.7534123496530292,0.7457295728166643,0.7389429001052868,0.7326070428000863,0.7296691225484864,0.7262984429278195,0.7230284117268566,0.7208426868866581,0.7192787059495401,0.7174706528072645,0.7172097612250289,0.7146474454250943,0.7093761289865774,0.7063668236624135,0.7052815826471767,0.7048216413453909,0.702551457241715,0.6969374036522104,0.6897042995553747,0.6861426923137259,0.6798578792062508,0.6718025873053717,0.6654396664705874,0.6609880903486386,0.660159675513382,0.6608213311222455,0.6554947209709214,0.6538854684465802,0.6543893066096637,0.6531420995979295,0.6511910961407619,0.6465565671064214,0.6406857049283552,0.6349985493666505,0.6312915054625339,0.627798578807314,0.6249178072425847,0.6233020950350389,0.6233376993824952,0.6262859973316078,0.6316582003883974,0.6276780309784672,0.6247959496161863,0.6246542284366694,0.6220532711447306,0.6166275472900659,0.6104671291659611,0.6050643953381047,0.6078412316514074,0.6070530380887559,6.6,"['Action', 'Adventure', 'Fantasy']",Medium High,3
tt0448115,0.9886104054005357,0.9782003801282403,0.9697518692503782,0.9608078436256586,0.9486247786084033,0.9350441591581127,0.9270103464866296,0.920314300394363,0.9139569020778593,0.9093364232075539,0.9074009411705631,0.9150871495550523,0.9187772325745887,0.9195921515579848,0.9214185352575731,0.9226175021782984,0.9217077871855651,0.9182572976102937,0.9073922907813935,0.9008120012668199,0.8963675904433622,0.8912871234855191,0.8874886708305171,0.8874408111342243,0.8914235209801682,0.9022896958092422,0.908587027560484,0.9105482844178363,0.9112447744592173,0.9101857593694315,0.9048347390142346,0.89709708766401,0.885312320113439,0.8751813698774205,0.8676625617016561,0.8615571394183702,0.8572218791543477,0.8542631971677412,0.8514219123777192,0.8470427531500373,0.8421973604962084,0.8376454383489411,0.8334817742763877,0.8314477636214682,0.8292347485041615,0.8269343211597856,0.8253604812492387,0.8159059674824939,0.8091625450493901,0.8058087471231905,0.8011671673405917,0.796145679161364,0.7916032529665703,0.7867053007145578,0.7893039728593951,0.7884091583777123,0.7852294012715479,0.7834099133120589,0.7820507066172198,0.781264250650049,0.7842626908451497,0.7842513279453929,0.7782452740912215,0.774327458595281,0.7723000502477123,0.7707205089463578,0.7677074017368392,0.7600678923220754,0.7487284389898023,0.7447034840160401,0.7385122586714996,0.7313091808545646,0.7267719951307251,0.7228430616892599,0.7224044776533555,0.7250617155696853,0.7207615786571692,0.7187723955280158,0.7172493968284369,0.7128120154192127,0.7086448531994901,0.7018136569626197,0.6932913513839757,0.6869167954067917,0.6820501826227859,0.6774594689526287,0.676478072505775,0.679119815530756,0.6843454964917867,0.6926544370464425,0.7016144991251128,0.7011153518996318,0.6989503789968651,0.6944998450270096,0.6864955090523581,0.6757264209191073,0.6629692541111071,0.6503783973058169,0.6484640411537824,0.6452603614563113,7.0,"['Action', 'Adventure', 'Comedy']",Medium High,3
tt0451279,0.9897086195255079,0.9832662296859531,0.9781098080045727,0.9724235928285574,0.9665958798838384,0.9582099137610924,0.9529606835628034,0.9483038919396641,0.9440545328472691,0.9412850466230722,0.940773717118477,0.9434253204217162,0.9445265598218018,0.9450272903729877,0.946539094780008,0.947246505424614,0.9462673082209225,0.9426778157502966,0.9348771394851626,0.9291505069325642,0.9247008174539929,0.9197408066485977,0.9158816229853605,0.9136107429529184,0.9137804174460439,0.9185162633494303,0.9212153288654107,0.9218515989701835,0.9232740434219684,0.9244136734326814,0.9247455147774243,0.923182625295077,0.916280288165453,0.9105409412865079,0.9059279015678529,0.9007823558930595,0.8955526600924131,0.8914403200499355,0.8895697966087296,0.8905379814372835,0.8906669230638914,0.8907099588362641,0.8912117024224286,0.8930252891040498,0.892720780940844,0.8918168067092962,0.891897695660571,0.8875052786096963,0.8838663230354037,0.8817237580916003,0.8787611409093655,0.8762179865644196,0.8740613513376516,0.8706905752415928,0.8713114052119663,0.8706680579311696,0.868522159577747,0.867356881615045,0.8664553383824222,0.8660998183937269,0.8691519802863593,0.8720878831488121,0.8744010024676013,0.8771194218426367,0.8798802857311567,0.881411969288454,0.8795351290864444,0.8741909490929702,0.8667066757350467,0.8599642744787125,0.8526845042818677,0.8454686775689664,0.8411581961840142,0.8390574431156914,0.8391987583623678,0.8396694185577628,0.8358565235409631,0.8342335050126412,0.8340237406369141,0.8322949791797488,0.8308802867259187,0.8268206916582349,0.8226168442073863,0.820583149637465,0.817269558454392,0.8129980497053746,0.810473360223051,0.8103883326261722,0.8128925852758628,0.8168730771957585,0.8206831958820733,0.8200898955460033,0.8204929187858755,0.8215664732669934,0.8197578989988468,0.814558088215799,0.8075417111598314,0.8003576374671949,0.8013020807775391,0.8000488916025299,7.3,"['Action', 'Adventure', 'Fantasy']",High,4
